id,name,area,genre,rating,googleMapsUrl,comment,isActive,createdAt
"176","文世食堂","other","other",3.5,"https://www.google.com/maps/search/?api=1&query=%E6%96%87%E4%B8%96%E9%A3%9F%E5%A0%82","文世食堂",true,"2026-03-31"
"177","ぎょうざ処だいきち","other","other",3.5,"https://www.google.com/maps/search/?api=1&query=%E3%81%8E%E3%82%87%E3%81%86%E3%81%96%E5%87%A6%E3%81%A0%E3%81%84%E3%81%8D%E3%81%A1","ぎょうざ処だいきち",true,"2026-03-31"
"178","中国酒家 菜都","other","other",3.5,"https://www.google.com/maps/search/?api=1&query=%E4%B8%AD%E5%9B%BD%E9%85%92%E5%AE%B6%20%E8%8F%9C%E9%83%BD","中国酒家 菜都",true,"2026-03-31"
"179","Petit Luxe","other","other",3.5,"https://www.google.com/maps/search/?api=1&query=Petit%20Luxe","Petit Luxe",true,"2026-03-31"
"180","天王寺 豆ふ屋 やすまる ～豆富と鮨と日本料理～/Tennoji Tofuya Yasumaru"Tofu, Edomae Sushi, and Japanese Cuisine"","abeno","sushi",3.5,"https://www.google.com/maps/search/?api=1&query=%E5%A4%A9%E7%8E%8B%E5%AF%BA%20%E8%B1%86%E3%81%B5%E5%B1%8B%20%E3%82%84%E3%81%99%E3%81%BE%E3%82%8B%20%EF%BD%9E%E8%B1%86%E5%AF%8C%E3%81%A8%E9%AE%A8%E3%81%A8%E6%97%A5%E6%9C%AC%E6%96%99%E7%90%86%EF%BD%9E%2FTennoji%20Tofuya%20Yasumaru%22Tofu%2C%20Edomae%20Sushi%2C%20and%20Japanese%20Cuisine%22","天王寺 豆ふ屋 やすまる ～豆富と鮨と日本料理～/Tennoji Tofuya Yasumaru""Tofu, Edomae Sushi, and Japanese Cuisine""",true,"2026-03-31"
"181","いし井Jr.","other","other",3.5,"https://www.google.com/maps/search/?api=1&query=%E3%81%84%E3%81%97%E4%BA%95Jr.","いし井Jr.",true,"2026-03-31"
"182","吾一 肥後橋店","kitahama","other",3.5,"https://www.google.com/maps/search/?api=1&query=%E5%90%BE%E4%B8%80%20%E8%82%A5%E5%BE%8C%E6%A9%8B%E5%BA%97","吾一 肥後橋店",true,"2026-03-31"
"183","きち蔵","other","other",3.5,"https://www.google.com/maps/search/?api=1&query=%E3%81%8D%E3%81%A1%E8%94%B5","きち蔵",true,"2026-03-31"
"184","総大醤","other","other",3.5,"https://www.google.com/maps/search/?api=1&query=%E7%B7%8F%E5%A4%A7%E9%86%A4","総大醤",true,"2026-03-31"
"185","焼肉冷麺 幸楽","other","yakiniku",3.5,"https://www.google.com/maps/search/?api=1&query=%E7%84%BC%E8%82%89%E5%86%B7%E9%BA%BA%20%E5%B9%B8%E6%A5%BD","焼肉冷麺 幸楽",true,"2026-03-31"
"186","鳥悟","other","yakitori",3.5,"https://www.google.com/maps/search/?api=1&query=%E9%B3%A5%E6%82%9F","鳥悟",true,"2026-03-31"
"187","燻製イタリア酒場 京橋 ORA（オーラ）","kyobashi","izakaya",3.5,"https://www.google.com/maps/search/?api=1&query=%E7%87%BB%E8%A3%BD%E3%82%A4%E3%82%BF%E3%83%AA%E3%82%A2%E9%85%92%E5%A0%B4%20%E4%BA%AC%E6%A9%8B%20ORA%EF%BC%88%E3%82%AA%E3%83%BC%E3%83%A9%EF%BC%89","燻製イタリア酒場 京橋 ORA（オーラ）",true,"2026-03-31"
"188","立ち飲みクラフトビール酒場 ビアスタンド モルト!! 阪急梅田店","umeda","tachinomi",3.5,"https://www.google.com/maps/search/?api=1&query=%E7%AB%8B%E3%81%A1%E9%A3%B2%E3%81%BF%E3%82%AF%E3%83%A9%E3%83%95%E3%83%88%E3%83%93%E3%83%BC%E3%83%AB%E9%85%92%E5%A0%B4%20%E3%83%93%E3%82%A2%E3%82%B9%E3%82%BF%E3%83%B3%E3%83%89%20%E3%83%A2%E3%83%AB%E3%83%88!!%20%E9%98%AA%E6%80%A5%E6%A2%85%E7%94%B0%E5%BA%97","立ち飲みクラフトビール酒場 ビアスタンド モルト!! 阪急梅田店",true,"2026-03-31"
"189","串かつ 鳥の巣","other","yakitori",3.5,"https://www.google.com/maps/search/?api=1&query=%E4%B8%B2%E3%81%8B%E3%81%A4%20%E9%B3%A5%E3%81%AE%E5%B7%A3","串かつ 鳥の巣",true,"2026-03-31"
"190","福島金魚","fukushima","sushi",3.5,"https://www.google.com/maps/search/?api=1&query=%E7%A6%8F%E5%B3%B6%E9%87%91%E9%AD%9A","福島金魚",true,"2026-03-31"
"191","大衆ビストロ うらきんぎょ 福島","fukushima","izakaya",3.5,"https://www.google.com/maps/search/?api=1&query=%E5%A4%A7%E8%A1%86%E3%83%93%E3%82%B9%E3%83%88%E3%83%AD%20%E3%81%86%E3%82%89%E3%81%8D%E3%82%93%E3%81%8E%E3%82%87%20%E7%A6%8F%E5%B3%B6","大衆ビストロ うらきんぎょ 福島",true,"2026-03-31"
"192","麦と林檎のイタリア酒場 福島事変","fukushima","izakaya",3.5,"https://www.google.com/maps/search/?api=1&query=%E9%BA%A6%E3%81%A8%E6%9E%97%E6%AA%8E%E3%81%AE%E3%82%A4%E3%82%BF%E3%83%AA%E3%82%A2%E9%85%92%E5%A0%B4%20%E7%A6%8F%E5%B3%B6%E4%BA%8B%E5%A4%89","麦と林檎のイタリア酒場 福島事変",true,"2026-03-31"
"193","鈍◯酒場 福島店","fukushima","izakaya",3.5,"https://www.google.com/maps/search/?api=1&query=%E9%88%8D%E2%97%AF%E9%85%92%E5%A0%B4%20%E7%A6%8F%E5%B3%B6%E5%BA%97","鈍◯酒場 福島店",true,"2026-03-31"
"194","4坪牡蠣小屋 キヨリト大阪福島店","fukushima","other",3.5,"https://www.google.com/maps/search/?api=1&query=4%E5%9D%AA%E7%89%A1%E8%A0%A3%E5%B0%8F%E5%B1%8B%20%E3%82%AD%E3%83%A8%E3%83%AA%E3%83%88%E5%A4%A7%E9%98%AA%E7%A6%8F%E5%B3%B6%E5%BA%97","4坪牡蠣小屋 キヨリト大阪福島店",true,"2026-03-31"
"195","タコスとメキシコビーフ アプレシオ","other","other",3.5,"https://www.google.com/maps/search/?api=1&query=%E3%82%BF%E3%82%B3%E3%82%B9%E3%81%A8%E3%83%A1%E3%82%AD%E3%82%B7%E3%82%B3%E3%83%93%E3%83%BC%E3%83%95%20%E3%82%A2%E3%83%97%E3%83%AC%E3%82%B7%E3%82%AA","タコスとメキシコビーフ アプレシオ",true,"2026-03-31"
"196","みつわや酒店","other","other",3.5,"https://www.google.com/maps/search/?api=1&query=%E3%81%BF%E3%81%A4%E3%82%8F%E3%82%84%E9%85%92%E5%BA%97","みつわや酒店",true,"2026-03-31"
"197","大衆鰻料理 うなぎ錦 尼崎武庫之荘店","other","izakaya",3.5,"https://www.google.com/maps/search/?api=1&query=%E5%A4%A7%E8%A1%86%E9%B0%BB%E6%96%99%E7%90%86%20%E3%81%86%E3%81%AA%E3%81%8E%E9%8C%A6%20%E5%B0%BC%E5%B4%8E%E6%AD%A6%E5%BA%AB%E4%B9%8B%E8%8D%98%E5%BA%97","大衆鰻料理 うなぎ錦 尼崎武庫之荘店",true,"2026-03-31"
"198","麺と小皿 精華","other","other",3.5,"https://www.google.com/maps/search/?api=1&query=%E9%BA%BA%E3%81%A8%E5%B0%8F%E7%9A%BF%20%E7%B2%BE%E8%8F%AF","麺と小皿 精華",true,"2026-03-31"
"199","屋台おでん","other","other",4.3,"https://www.google.com/maps/search/?api=1&query=%E5%B1%8B%E5%8F%B0%E3%81%8A%E3%81%A7%E3%82%93","屋台おでん 4.3(32) ￥2,000～3,000 · おでん店",true,"2026-03-31"
"200","昭和町 串揚げ はなおか","abeno","kushikatsu",4.5,"https://www.google.com/maps/search/?api=1&query=%E6%98%AD%E5%92%8C%E7%94%BA%20%E4%B8%B2%E6%8F%9A%E3%81%92%20%E3%81%AF%E3%81%AA%E3%81%8A%E3%81%8B","昭和町 串揚げ はなおか 4.5(73) お手頃 · 居酒屋",true,"2026-03-31"
"201","イマカツ 六本木本店","other","other",4.3,"https://www.google.com/maps/search/?api=1&query=%E3%82%A4%E3%83%9E%E3%82%AB%E3%83%84%20%E5%85%AD%E6%9C%AC%E6%9C%A8%E6%9C%AC%E5%BA%97","イマカツ 六本木本店 4.3(1,625) 臨時休業",true,"2026-03-31"
"202","甘党 お好み焼 かく庄","other","other",4,"https://www.google.com/maps/search/?api=1&query=%E7%94%98%E5%85%9A%20%E3%81%8A%E5%A5%BD%E3%81%BF%E7%84%BC%20%E3%81%8B%E3%81%8F%E5%BA%84","甘党 お好み焼 かく庄 4.0(457) ￥1,000～2,000 · お好み焼き店",true,"2026-03-31"
"203","わかば","other","other",4.3,"https://www.google.com/maps/search/?api=1&query=%E3%82%8F%E3%81%8B%E3%81%B0","わかば 4.3(69) ￥2,000～3,000 · イタリア料理",true,"2026-03-31"
"204","福太郎 本店","other","other",4.2,"https://www.google.com/maps/search/?api=1&query=%E7%A6%8F%E5%A4%AA%E9%83%8E%20%E6%9C%AC%E5%BA%97","福太郎 本店 4.2(3,591) ￥1,000～2,000 · お好み焼き店",true,"2026-03-31"
"205","祐星 ウラなんば店","namba","izakaya",4.1,"https://www.google.com/maps/search/?api=1&query=%E7%A5%90%E6%98%9F%20%E3%82%A6%E3%83%A9%E3%81%AA%E3%82%93%E3%81%B0%E5%BA%97","祐星 ウラなんば店 4.1(353) ￥2,000～3,000 · 居酒屋",true,"2026-03-31"
"206","大興寿司 本店","other","sushi",4,"https://www.google.com/maps/search/?api=1&query=%E5%A4%A7%E8%88%88%E5%AF%BF%E5%8F%B8%20%E6%9C%AC%E5%BA%97","大興寿司 本店 4.0(1,107) ￥1,000～2,000 · 寿司",true,"2026-03-31"
"207","かじゅあるかっぽーTSUKUSI","other","izakaya",4.3,"https://www.google.com/maps/search/?api=1&query=%E3%81%8B%E3%81%98%E3%82%85%E3%81%82%E3%82%8B%E3%81%8B%E3%81%A3%E3%81%BD%E3%83%BCTSUKUSI","かじゅあるかっぽーTSUKUSI 4.3(96) ￥1,000～2,000 · 居酒屋",true,"2026-03-31"
"208","堺筋本町給油所 一号店","kitahama","izakaya",3.9,"https://www.google.com/maps/search/?api=1&query=%E5%A0%BA%E7%AD%8B%E6%9C%AC%E7%94%BA%E7%B5%A6%E6%B2%B9%E6%89%80%20%E4%B8%80%E5%8F%B7%E5%BA%97","堺筋本町給油所 一号店 3.9(229) ￥2,000～3,000 · 居酒屋",true,"2026-03-31"
"209","岡室酒店","other","other",4,"https://www.google.com/maps/search/?api=1&query=%E5%B2%A1%E5%AE%A4%E9%85%92%E5%BA%97","岡室酒店 4.0(71) 酒店",true,"2026-03-31"
"210","餃子 立山 梅田店（飲食専門店）","umeda","ramen",4.6,"https://www.google.com/maps/search/?api=1&query=%E9%A4%83%E5%AD%90%20%E7%AB%8B%E5%B1%B1%20%E6%A2%85%E7%94%B0%E5%BA%97%EF%BC%88%E9%A3%B2%E9%A3%9F%E5%B0%82%E9%96%80%E5%BA%97%EF%BC%89","餃子 立山 梅田店（飲食専門店） 4.6(307) ￥1,000～2,000 · 点心",true,"2026-03-31"
"211","香港飲茶 星街","other","other",4.3,"https://www.google.com/maps/search/?api=1&query=%E9%A6%99%E6%B8%AF%E9%A3%B2%E8%8C%B6%20%E6%98%9F%E8%A1%97","香港飲茶 星街 4.3(481) ￥1,000～2,000 · 飲茶",true,"2026-03-31"
"212","大衆串カツ酒場なかむら布施","other","kushikatsu",3.6,"https://www.google.com/maps/search/?api=1&query=%E5%A4%A7%E8%A1%86%E4%B8%B2%E3%82%AB%E3%83%84%E9%85%92%E5%A0%B4%E3%81%AA%E3%81%8B%E3%82%80%E3%82%89%E5%B8%83%E6%96%BD","大衆串カツ酒場なかむら布施 3.6(170) ￥1,000～2,000 · 串揚げ、串カツ店",true,"2026-03-31"
"213","餃子の店 もも","other","ramen",4.3,"https://www.google.com/maps/search/?api=1&query=%E9%A4%83%E5%AD%90%E3%81%AE%E5%BA%97%20%E3%82%82%E3%82%82","餃子の店 もも 4.3(74) ￥2,000～3,000 · 点心",true,"2026-03-31"
"214","やまのや","other","izakaya",4.2,"https://www.google.com/maps/search/?api=1&query=%E3%82%84%E3%81%BE%E3%81%AE%E3%82%84","やまのや 4.2(163) お手頃 · 居酒屋",true,"2026-03-31"
"215","ハモネリア ベジョータ ギョクロ","other","other",3.9,"https://www.google.com/maps/search/?api=1&query=%E3%83%8F%E3%83%A2%E3%83%8D%E3%83%AA%E3%82%A2%20%E3%83%99%E3%82%B8%E3%83%A7%E3%83%BC%E3%82%BF%20%E3%82%AE%E3%83%A7%E3%82%AF%E3%83%AD","ハモネリア ベジョータ ギョクロ 3.9(67) ￥2,000～3,000 · スペイン料理",true,"2026-03-31"
"216","金龍ラーメン 戎橋筋店","other","ramen",3.6,"https://www.google.com/maps/search/?api=1&query=%E9%87%91%E9%BE%8D%E3%83%A9%E3%83%BC%E3%83%A1%E3%83%B3%20%E6%88%8E%E6%A9%8B%E7%AD%8B%E5%BA%97","金龍ラーメン 戎橋筋店 3.6(622) ￥1～1,000 · ラーメン",true,"2026-03-31"
"217","Ntown -Onigiri shop-","other","other",4.6,"https://www.google.com/maps/search/?api=1&query=Ntown%20-Onigiri%20shop-","Ntown -Onigiri shop- 4.6(10) ￥1,000～2,000 · レストラン",true,"2026-03-31"
"218","尾道 むらかみ","other","other",3.5,"https://www.google.com/maps/search/?api=1&query=%E5%B0%BE%E9%81%93%20%E3%82%80%E3%82%89%E3%81%8B%E3%81%BF","尾道 むらかみ",true,"2026-03-31"
"219","魚太寿司","other","sushi",3.5,"https://www.google.com/maps/search/?api=1&query=%E9%AD%9A%E5%A4%AA%E5%AF%BF%E5%8F%B8","魚太寿司",true,"2026-03-31"
"220","麺と肉 だいつる","other","other",3.5,"https://www.google.com/maps/search/?api=1&query=%E9%BA%BA%E3%81%A8%E8%82%89%20%E3%81%A0%E3%81%84%E3%81%A4%E3%82%8B","麺と肉 だいつる",true,"2026-03-31"
"221","和風もつ料理あらた","other","other",3.5,"https://www.google.com/maps/search/?api=1&query=%E5%92%8C%E9%A2%A8%E3%82%82%E3%81%A4%E6%96%99%E7%90%86%E3%81%82%E3%82%89%E3%81%9F","和風もつ料理あらた",true,"2026-03-31"
"222","海鮮と幻餃子 ぼちぼち","other","ramen",3.5,"https://www.google.com/maps/search/?api=1&query=%E6%B5%B7%E9%AE%AE%E3%81%A8%E5%B9%BB%E9%A4%83%E5%AD%90%20%E3%81%BC%E3%81%A1%E3%81%BC%E3%81%A1","海鮮と幻餃子 ぼちぼち",true,"2026-03-31"
"223","ゆうすけ","other","other",3.5,"https://www.google.com/maps/search/?api=1&query=%E3%82%86%E3%81%86%E3%81%99%E3%81%91","ゆうすけ",true,"2026-03-31"
"224","山空海温泉","other","other",3.5,"https://www.google.com/maps/search/?api=1&query=%E5%B1%B1%E7%A9%BA%E6%B5%B7%E6%B8%A9%E6%B3%89","山空海温泉",true,"2026-03-31"
"225","レストランひだまり 道の駅 能勢（くりの郷）","other","other",3.5,"https://www.google.com/maps/search/?api=1&query=%E3%83%AC%E3%82%B9%E3%83%88%E3%83%A9%E3%83%B3%E3%81%B2%E3%81%A0%E3%81%BE%E3%82%8A%20%E9%81%93%E3%81%AE%E9%A7%85%20%E8%83%BD%E5%8B%A2%EF%BC%88%E3%81%8F%E3%82%8A%E3%81%AE%E9%83%B7%EF%BC%89","レストランひだまり 道の駅 能勢（くりの郷）",true,"2026-03-31"
"226","ぱすた屋しかちゃん","other","other",3.5,"https://www.google.com/maps/search/?api=1&query=%E3%81%B1%E3%81%99%E3%81%9F%E5%B1%8B%E3%81%97%E3%81%8B%E3%81%A1%E3%82%83%E3%82%93","ぱすた屋しかちゃん",true,"2026-03-31"
"227","バリバール 福島店","fukushima","bar",3.5,"https://www.google.com/maps/search/?api=1&query=%E3%83%90%E3%83%AA%E3%83%90%E3%83%BC%E3%83%AB%20%E7%A6%8F%E5%B3%B6%E5%BA%97","バリバール 福島店",true,"2026-03-31"
"228","DE FRITES STAAN","other","other",3.5,"https://www.google.com/maps/search/?api=1&query=DE%20FRITES%20STAAN","DE FRITES STAAN",true,"2026-03-31"
"229","ブルーノ HEPナビオ店","other","other",3.5,"https://www.google.com/maps/search/?api=1&query=%E3%83%96%E3%83%AB%E3%83%BC%E3%83%8E%20HEP%E3%83%8A%E3%83%93%E3%82%AA%E5%BA%97","ブルーノ HEPナビオ店",true,"2026-03-31"
"230","SAYAMISTYLE(サヤミスタイル) 難波の立ち飲み","namba","tachinomi",3.5,"https://www.google.com/maps/search/?api=1&query=SAYAMISTYLE(%E3%82%B5%E3%83%A4%E3%83%9F%E3%82%B9%E3%82%BF%E3%82%A4%E3%83%AB)%20%E9%9B%A3%E6%B3%A2%E3%81%AE%E7%AB%8B%E3%81%A1%E9%A3%B2%E3%81%BF","SAYAMISTYLE(サヤミスタイル) 難波の立ち飲み",true,"2026-03-31"
"231","日本料理 寺田","other","other",3.5,"https://www.google.com/maps/search/?api=1&query=%E6%97%A5%E6%9C%AC%E6%96%99%E7%90%86%20%E5%AF%BA%E7%94%B0","日本料理 寺田",true,"2026-03-31"
"232","洋食屋 ふじ家","other","other",3.5,"https://www.google.com/maps/search/?api=1&query=%E6%B4%8B%E9%A3%9F%E5%B1%8B%20%E3%81%B5%E3%81%98%E5%AE%B6","洋食屋 ふじ家",true,"2026-03-31"
"233","鮨 まごのて","other","sushi",3.5,"https://www.google.com/maps/search/?api=1&query=%E9%AE%A8%20%E3%81%BE%E3%81%94%E3%81%AE%E3%81%A6","鮨 まごのて",true,"2026-03-31"
"234","酒屋へちかん","other","other",3.5,"https://www.google.com/maps/search/?api=1&query=%E9%85%92%E5%B1%8B%E3%81%B8%E3%81%A1%E3%81%8B%E3%82%93","酒屋へちかん",true,"2026-03-31"
"235","寿しわげんせ","other","other",3.5,"https://www.google.com/maps/search/?api=1&query=%E5%AF%BF%E3%81%97%E3%82%8F%E3%81%92%E3%82%93%E3%81%9B","寿しわげんせ",true,"2026-03-31"
"236","しっとう屋","other","other",3.5,"https://www.google.com/maps/search/?api=1&query=%E3%81%97%E3%81%A3%E3%81%A8%E3%81%86%E5%B1%8B","しっとう屋",true,"2026-03-31"
"237","墨国回転鶏料理","other","yakitori",3.5,"https://www.google.com/maps/search/?api=1&query=%E5%A2%A8%E5%9B%BD%E5%9B%9E%E8%BB%A2%E9%B6%8F%E6%96%99%E7%90%86","墨国回転鶏料理",true,"2026-03-31"
"238","フーナ","other","other",3.5,"https://www.google.com/maps/search/?api=1&query=%E3%83%95%E3%83%BC%E3%83%8A","フーナ",true,"2026-03-31"
"239","お魚処 藁ヤキ炭ヒデ","other","sushi",3.5,"https://www.google.com/maps/search/?api=1&query=%E3%81%8A%E9%AD%9A%E5%87%A6%20%E8%97%81%E3%83%A4%E3%82%AD%E7%82%AD%E3%83%92%E3%83%87","お魚処 藁ヤキ炭ヒデ",true,"2026-03-31"
"240","梅田 ちょうつがひ","umeda","other",3.5,"https://www.google.com/maps/search/?api=1&query=%E6%A2%85%E7%94%B0%20%E3%81%A1%E3%82%87%E3%81%86%E3%81%A4%E3%81%8C%E3%81%B2","梅田 ちょうつがひ",true,"2026-03-31"
"241","焼肉 新楽井","other","yakiniku",3.5,"https://www.google.com/maps/search/?api=1&query=%E7%84%BC%E8%82%89%20%E6%96%B0%E6%A5%BD%E4%BA%95","焼肉 新楽井",true,"2026-03-31"
"242","MONIQUE","other","other",3.5,"https://www.google.com/maps/search/?api=1&query=MONIQUE","MONIQUE",true,"2026-03-31"
"243","ニカイノオアシスＫＩＴＴＥ大阪店","other","other",3.5,"https://www.google.com/maps/search/?api=1&query=%E3%83%8B%E3%82%AB%E3%82%A4%E3%83%8E%E3%82%AA%E3%82%A2%E3%82%B7%E3%82%B9%EF%BC%AB%EF%BC%A9%EF%BC%B4%EF%BC%B4%EF%BC%A5%E5%A4%A7%E9%98%AA%E5%BA%97","ニカイノオアシスＫＩＴＴＥ大阪店",true,"2026-03-31"
"244","パルレ","other","other",3.5,"https://www.google.com/maps/search/?api=1&query=%E3%83%91%E3%83%AB%E3%83%AC","パルレ",true,"2026-03-31"
"245","濃厚中華そば よし田 心斎橋店","namba","ramen",3.5,"https://www.google.com/maps/search/?api=1&query=%E6%BF%83%E5%8E%9A%E4%B8%AD%E8%8F%AF%E3%81%9D%E3%81%B0%20%E3%82%88%E3%81%97%E7%94%B0%20%E5%BF%83%E6%96%8E%E6%A9%8B%E5%BA%97","濃厚中華そば よし田 心斎橋店",true,"2026-03-31"
"246","をにわ 河原町店","other","other",3.5,"https://www.google.com/maps/search/?api=1&query=%E3%82%92%E3%81%AB%E3%82%8F%20%E6%B2%B3%E5%8E%9F%E7%94%BA%E5%BA%97","をにわ 河原町店",true,"2026-03-31"
"247","牡蛎処 桝政 室津本店","other","other",3.5,"https://www.google.com/maps/search/?api=1&query=%E7%89%A1%E8%9B%8E%E5%87%A6%20%E6%A1%9D%E6%94%BF%20%E5%AE%A4%E6%B4%A5%E6%9C%AC%E5%BA%97","牡蛎処 桝政 室津本店",true,"2026-03-31"
"248","瀬越海産","other","other",3.5,"https://www.google.com/maps/search/?api=1&query=%E7%80%AC%E8%B6%8A%E6%B5%B7%E7%94%A3","瀬越海産",true,"2026-03-31"
"249","お初の十忠八九","other","other",3.5,"https://www.google.com/maps/search/?api=1&query=%E3%81%8A%E5%88%9D%E3%81%AE%E5%8D%81%E5%BF%A0%E5%85%AB%E4%B9%9D","お初の十忠八九",true,"2026-03-31"
"250","ヘミングウェイ","other","other",3.5,"https://www.google.com/maps/search/?api=1&query=%E3%83%98%E3%83%9F%E3%83%B3%E3%82%B0%E3%82%A6%E3%82%A7%E3%82%A4","ヘミングウェイ",true,"2026-03-31"
"251","すし専門ストア 新橋かど平","other","other",3.5,"https://www.google.com/maps/search/?api=1&query=%E3%81%99%E3%81%97%E5%B0%82%E9%96%80%E3%82%B9%E3%83%88%E3%82%A2%20%E6%96%B0%E6%A9%8B%E3%81%8B%E3%81%A9%E5%B9%B3","すし専門ストア 新橋かど平",true,"2026-03-31"
"252","すし専門ストア かど平","other","other",3.5,"https://www.google.com/maps/search/?api=1&query=%E3%81%99%E3%81%97%E5%B0%82%E9%96%80%E3%82%B9%E3%83%88%E3%82%A2%20%E3%81%8B%E3%81%A9%E5%B9%B3","すし専門ストア かど平",true,"2026-03-31"
"253","Grill Cafe Excellent","other","other",3.5,"https://www.google.com/maps/search/?api=1&query=Grill%20Cafe%20Excellent","Grill Cafe Excellent",true,"2026-03-31"
"254","楽園","other","other",3.5,"https://www.google.com/maps/search/?api=1&query=%E6%A5%BD%E5%9C%92","楽園",true,"2026-03-31"
"255","大衆酒場 つくねとたまごアカイワ 赤羽店","other","izakaya",3.5,"https://www.google.com/maps/search/?api=1&query=%E5%A4%A7%E8%A1%86%E9%85%92%E5%A0%B4%20%E3%81%A4%E3%81%8F%E3%81%AD%E3%81%A8%E3%81%9F%E3%81%BE%E3%81%94%E3%82%A2%E3%82%AB%E3%82%A4%E3%83%AF%20%E8%B5%A4%E7%BE%BD%E5%BA%97","大衆酒場 つくねとたまごアカイワ 赤羽店",true,"2026-03-31"
"256","赤羽ホルモン","other","yakiniku",3.5,"https://www.google.com/maps/search/?api=1&query=%E8%B5%A4%E7%BE%BD%E3%83%9B%E3%83%AB%E3%83%A2%E3%83%B3","赤羽ホルモン",true,"2026-03-31"
"257","赤羽 トロ函","other","other",3.5,"https://www.google.com/maps/search/?api=1&query=%E8%B5%A4%E7%BE%BD%20%E3%83%88%E3%83%AD%E5%87%BD","赤羽 トロ函",true,"2026-03-31"
"258","ニクマレヤ 赤羽本店","other","other",3.5,"https://www.google.com/maps/search/?api=1&query=%E3%83%8B%E3%82%AF%E3%83%9E%E3%83%AC%E3%83%A4%20%E8%B5%A4%E7%BE%BD%E6%9C%AC%E5%BA%97","ニクマレヤ 赤羽本店",true,"2026-03-31"
"259","酒肴 佐藤商店","other","other",3.5,"https://www.google.com/maps/search/?api=1&query=%E9%85%92%E8%82%B4%20%E4%BD%90%E8%97%A4%E5%95%86%E5%BA%97","酒肴 佐藤商店",true,"2026-03-31"
"260","馬ん馬んいくどん","other","other",3.5,"https://www.google.com/maps/search/?api=1&query=%E9%A6%AC%E3%82%93%E9%A6%AC%E3%82%93%E3%81%84%E3%81%8F%E3%81%A9%E3%82%93","馬ん馬んいくどん",true,"2026-03-31"
"261","いこい本店","other","other",3.5,"https://www.google.com/maps/search/?api=1&query=%E3%81%84%E3%81%93%E3%81%84%E6%9C%AC%E5%BA%97","いこい本店",true,"2026-03-31"
"262","大衆肉ビストロLit","other","izakaya",3.5,"https://www.google.com/maps/search/?api=1&query=%E5%A4%A7%E8%A1%86%E8%82%89%E3%83%93%E3%82%B9%E3%83%88%E3%83%ADLit","大衆肉ビストロLit",true,"2026-03-31"
"263","居酒屋燃えた うらめし屋 赤羽","other","izakaya",3.5,"https://www.google.com/maps/search/?api=1&query=%E5%B1%85%E9%85%92%E5%B1%8B%E7%87%83%E3%81%88%E3%81%9F%20%E3%81%86%E3%82%89%E3%82%81%E3%81%97%E5%B1%8B%20%E8%B5%A4%E7%BE%BD","居酒屋燃えた うらめし屋 赤羽",true,"2026-03-31"
"264","もつ焼のんき","other","other",3.5,"https://www.google.com/maps/search/?api=1&query=%E3%82%82%E3%81%A4%E7%84%BC%E3%81%AE%E3%82%93%E3%81%8D","もつ焼のんき",true,"2026-03-31"
"265","闇市","other","other",3.5,"https://www.google.com/maps/search/?api=1&query=%E9%97%87%E5%B8%82","闇市",true,"2026-03-31"
"266","酒・肴 とやお","other","other",3.5,"https://www.google.com/maps/search/?api=1&query=%E9%85%92%E3%83%BB%E8%82%B4%20%E3%81%A8%E3%82%84%E3%81%8A","酒・肴 とやお",true,"2026-03-31"
"267","PANAME Crêpes de Paris ＆ Café Bar (Osaka)","other","other",3.5,"https://www.google.com/maps/search/?api=1&query=PANAME%20Cr%C3%AApes%20de%20Paris%20%EF%BC%86%20Caf%C3%A9%20Bar%20(Osaka)","PANAME Crêpes de Paris ＆ Café Bar (Osaka)",true,"2026-03-31"
"268","n°29（ナンバーニーキュー)","other","bar",3.5,"https://www.google.com/maps/search/?api=1&query=n%C2%B029%EF%BC%88%E3%83%8A%E3%83%B3%E3%83%90%E3%83%BC%E3%83%8B%E3%83%BC%E3%82%AD%E3%83%A5%E3%83%BC)","n°29（ナンバーニーキュー)",true,"2026-03-31"
"269","薬薗(やくえん)","other","other",3.5,"https://www.google.com/maps/search/?api=1&query=%E8%96%AC%E8%96%97(%E3%82%84%E3%81%8F%E3%81%88%E3%82%93)","薬薗(やくえん)",true,"2026-03-31"
"270","居酒屋 たこしげ","other","izakaya",3.5,"https://www.google.com/maps/search/?api=1&query=%E5%B1%85%E9%85%92%E5%B1%8B%20%E3%81%9F%E3%81%93%E3%81%97%E3%81%92","居酒屋 たこしげ",true,"2026-03-31"
"271","焼肉冷麺 肉五郎 アメリカ村店","other","yakiniku",3.5,"https://www.google.com/maps/search/?api=1&query=%E7%84%BC%E8%82%89%E5%86%B7%E9%BA%BA%20%E8%82%89%E4%BA%94%E9%83%8E%20%E3%82%A2%E3%83%A1%E3%83%AA%E3%82%AB%E6%9D%91%E5%BA%97","焼肉冷麺 肉五郎 アメリカ村店",true,"2026-03-31"
"272","KOME MAME","other","other",3.5,"https://www.google.com/maps/search/?api=1&query=KOME%20MAME","KOME MAME",true,"2026-03-31"
"273","Sweet Check","other","other",3.5,"https://www.google.com/maps/search/?api=1&query=Sweet%20Check","Sweet Check",true,"2026-03-31"
